7/16/2015,75,fresh,John Hartl,90 Minutes In Heaven,This raw and compelling (if necessarily incomplete) documentary focuses on the recent battles between drug cartels and vigilantes along the Arizona-Mexico border.
7/16/2015,100,fresh,Colin Covert,90 Minutes In Heaven,"Shot in times of serious danger, it balances idealism and violence, triggering an adrenaline high and a sense of soul-crushing hopelessness in the same instant."
7/16/2015,60,fresh,Norman Wilner,The Third Man,"Visually, it's striking. Narratively, it's one long nightmare of confrontation and misery."
7/16/2015,100,fresh,David Berry,The Third Man,"The Tribe builds to a revolution in your attention, forcing you to change not just how you watch the film but how you feel its characters, but director Miroslav Slaboshpitsky is sly enough to ease you in."
7/16/2015,50,rotten,Robert Horton,Sunshine Superman,"So dull, so respectable, so full of nice touches and pretty things -- Testament of Youth seems like just the kind of film the real Vera Brittain would have no patience for."
7/16/2015,60,fresh,Edward Johnson-Ott,Sunshine Superman,"I was engaged, but most definitely not swept away. That said, Testament of Youth is well-intentioned and achingly sincere. It's message is powerful and clearly stated. And it's well-acted."
7/16/2015,75,fresh,Lawrence Toppman,Sunshine Superman,"[A] feeling of oppressive sadness, of colossal waste on the battlefields of France and the Low Countries, lifts ""Testament of Youth"" above the ranks of generically touching war movies."
7/16/2015,100,fresh,Philippa Hawker,The Martian,"It's a reinforcement of some elements of the first film, but also a departure in ways that make it more thoughtful than its predecessor without ever undermining its commitment to entertain."
7/16/2015,80,fresh,Daniel Barnes,Magic Mike XXL,"An extremely powerful and emotionally resonant work, and a stirring testimony to the unique talent and unrealized potential of Amy Winehouse."
7/16/2015,60,rotten,James Mottram,He Named Me Malala,Too many Minions can lead to overkill.
7/16/2015,50,rotten,Ben Sachs,He Named Me Malala,"I got tired of this joke before the movie ended, but I appreciate the gusto with which the filmmakers -- particularly Coffin, with his nimble vocalizations -- carried it out."
7/16/2015,60,fresh,Daniel M. Kimmel,He Named Me Malala,"It's a fast-paced 91 minutes that will not leave you longing for Minions, Part II but glad that you sat through this one."
7/16/2015,20,rotten,Alan Jones,No Escape,Just horrible.
7/16/2015,50,rotten,David Lewis,The Gallows,"At least we get Pacino and Hunter. We may not understand why this story appealed to them, except for the fact that it gave them a chance to work together."
7/16/2015,40,fresh,Matthew Lickona,Manglehorn,"Director Kim Farrant goes for a feeling that's as harsh, unforgiving, and wild as the land she lets the camera linger on, and it's the right idea when handling the potential melodrama of the material."
7/16/2015,75,fresh,Moira MacDonald,Everest,"Forbes' sweetness of tone and wise casting makes ""Infinitely Polar Bear"" irresistible."
7/16/2015,80,fresh,Randy Cordova,A Borrowed Identity,"The film feels quietly truthful, as it focuses more on small, pivotal moments than big ones."
7/16/2015,75,fresh,Molly Eichel,Do I Sound Gay?,"While Thorpe ostensibly explores the sibilant consonants and careful enunciation that characterize what we have come to think of as ""sounding gay,"" his film is really about his identity."
7/17/2015,40,rotten,S. Jhoanna Robledo,The Perfect Guy,"War drama has combat scenes, heavy-handed message."
7/17/2015,75,fresh,Scott Renshaw,The Third Man,"While The Tribe does at times feel designed to be shocking, it also demands that you pay attention in a way that we're not used to paying attention in the movies."
7/17/2015,100,fresh,Sean Means,The Third Man,"For those who can take it, ""The Tribe"" is a movie of undeniable emotional power, unlike anything you've seen before."
7/17/2015,100,fresh,Liam Lacey,The Third Man,"Based on Slaboshpytskiy's experience as a crime reporter and on stories of Ukraine's ""deaf Mafia,"" it's less a social portrait than an experiment in shaking up the balance of our senses: A tale of no sound, just fury."
7/17/2015,75,fresh,Sean Means,Sunshine Superman,Vikander's soulful performance brings [Vera Brittain's] anguish and determination alive.
7/17/2015,0,rotten,Kevin A. Ranson,No Escape,...are teens so narcissistic today that they film themselves crying into their phones waiting to be killed off? Maybe they should have called this 'The Shallows.'
7/17/2015,20,rotten,Ben Rawson-Jones,No Escape,The Gallows is a terrible film. That is all you need to know.
7/17/2015,60,fresh,Oswaldo Betancourt Lozano,No Escape,"If you are looking for a good popcorn scare, check out this movie. [full review in Spanish]"
7/17/2015,60,fresh,Tim Evans,No Escape,The eerie stage set - evocative of 18th century Salem -makes for a genuinely creepy atmosphere and the decision by the film-makers to hold back with any terrifying revelations pays dividends.
7/17/2015,100,rotten,Rich Cline,No Escape,"Without a single moment of originality, this found-footage horror movie really deserves to be the last one ever made."
7/17/2015,50,rotten,Sean Means,Manglehorn,"Drenching the movie in so much mood is rough on the pacing, and there's a pointed lack of urgency to the search."
7/17/2015,100,rotten,Luis Fernando Galvan,A Little Chaos,The ostentatious reconstruction of the historical setting is used only as a background for a predictable love story. [full review in Spanish]
7/17/2015,60,fresh,Ira Franco,A Little Chaos,"This may not be the most daring and innovative film of the year, but it has charming performances. [full review in Spanish]"
7/19/2015,60,fresh,Andrea Chase,Samba,a story far too fraught with convenient coincidences to be much more than a vehicle for Williams' considerable depth and humanity
7/19/2015,40,rotten,Bob Grimm,He Named Me Malala,This one burns out after the first half hour.
7/19/2015,20,rotten,Mark Kermode,No Escape,"After a while, the cameras start to flash ""low battery"" and ""power save"" warnings, but only the cacophony of booming rumbles and loud BANGS stopped me from drifting into ""sleep mode""."
7/19/2015,0,rotten,Tony Macklin,Everest,Infinitely Polar Bear might be called Infinitely Nepotism.
7/20/2015,25,rotten,Linda Cook,Terminator Genisys,An unsubtle reboot that's not up to par with the original.
7/20/2015,100,fresh,Stephen Silver,Batkid Begins,It's refreshing to see a film that's completely lacking in cynicism.
7/20/2015,50,rotten,Linda Cook,The Martian,"Contrived and bland, this is a poor excuse for a road movie."
7/20/2015,50,rotten,Linda Cook,He Named Me Malala,"If all you need to be entertained is to watch the ""Minions"" run around, you'll be satisfied with this spinoff/prequel."
7/20/2015,60,fresh,Stephen Silver,He Named Me Malala,Plays at times like a Muppets sketch in which every character is Beaker.
7/20/2015,25,rotten,Linda Cook,No Escape,"Enough, already."
7/20/2015,100,rotten,Mike Reyes,No Escape,The Gallows should be the next production whose name is synonymous with bad luck at the theater.
7/20/2015,50,rotten,Linda Cook,Max,"This story of a loyal dog is not as, uh, fetching as it could have been."
7/21/2015,80,fresh,Nick Dent,Sunshine Superman,Don't expect to come away from this beautiful and impactful film unshaken.
7/21/2015,80,fresh,Bill Brownstein,Sunshine Superman,"Testament of Youth... is a powerful story of the lunacy of war and its devastating consequences, but also one that refuses to dwell in despair and seeks to impart a message of hope - no matter how futile that dream has become."
7/21/2015,60,fresh,Leigh Paatsch,Sunshine Superman,"While the end result will feel quite familiar to most viewers, it is both the steely intent and acute sensitivity Vikander isolates in her role that leaves a fresh mark in the memory."
7/21/2015,80,fresh,Henry Fitzherbert,Sunshine Superman,"This is no dusty history piece or judgmental look back at the past but a fresh, immediate, personal testimony that speaks across the ages."
7/21/2015,75,fresh,James Kendrick,He Named Me Malala,"enjoyable in all the right ways, is just clever enough to stand apart from its predecessors, and doesn't overstay its welcome"
7/22/2015,40,rotten,Jake Wilson,No Escape,"By now these techniques are too familiar to be truly unnerving, especially as the underlying narrative logic is never explained in any persuasive way."
7/22/2015,100,fresh,David Lewis,A Borrowed Identity,"Unusually delicate, sometimes funny, often dramatic, and ultimately profound."
7/22/2015,50,rotten,David Lewis,Do I Sound Gay?,We can't help but wish that Thorpe had acted more like an emcee than a subject.
7/23/2015,100,fresh,Bill Goodykoontz,Batkid Begins,Cynics can carp. Let them. But don't be one of them.
7/23/2015,20,rotten,Steve Davis,The Vatican Tapes,The Vatican Tapes ends with the prospect of a round-two showdown between the Church and Lucifer Unbound in a sequel. Let's pray otherwise. Quoth the raven: Nevermore.
7/23/2015,40,rotten,Radheyan Simonpillai,Only You,"The romance is built on deceit, implausible coincidences, a lot of sulking and montages that tell us things are going swell. That leaves no room for the two stars to actually charm each other - or us."
7/23/2015,50,rotten,Chris Knight,Only You,"What the new film lacks in chemistry, it tries to make up for in geography."
7/23/2015,60,fresh,Karen Krizanovich,Eden,A soundtrack of 40 chosen tunes and sideline looks at Daft Punk's genesis makes Hansen-Lve's assured fourth feature a heady trip for all ex-ravers.
7/23/2015,80,fresh,Wendy Ide,Eden,"Rambling, talky and luxuriantly wistful, the film gives a perceptive survey of the self-importance and decadence of a youth movement."
7/23/2015,100,fresh,David Jenkins,Eden,A remarkable film which drums to its own beat.
7/23/2015,80,fresh,Dan Jolin,Eden,"Partly the story of a music scene, but mostly the story of a man who realises that living the dream isn't always the best thing for your life. Vivid, immersive and blessed with a perfectly nostalgic soundtrack."
7/23/2015,80,fresh,Tim Robey,Eden,"Eden, in its loose and free-form way, is as personal a statement as this 34-year-old director has yet made: it's telling that Paul is that age by the end of it."
7/23/2015,100,fresh,Peter Bradshaw,Eden,Absorbing and very moving.
7/23/2015,100,fresh,Daniel Barnes,90 Minutes In Heaven,"Heineman and his crew gain a terrifying level of access, giving us front-row seats to the drug war."
7/23/2015,60,fresh,Matthew Lickona,Home,A melancholy hoot of a movie.
7/23/2015,75,fresh,Michael Smith,Sunshine Superman,"Testament of Youth is a woman's vision of war, which is one we've rarely seen."
7/23/2015,100,rotten,Paul Mount,No Escape,It's a shameful waste of time.
7/23/2015,100,fresh,Josh Bell,Everest,Exudes familial love and forgiveness.
7/23/2015,75,fresh,Stephanie Merry,A Borrowed Identity,"Under Riklis's direction, the film's first act lulls the audience into a sense of familiarity, before plunging into a darker reality. The effect is shattering."
7/23/2015,75,fresh,Peter Keough,Do I Sound Gay?,Lighthearted but slyly provocative ...
7/24/2015,60,fresh,Jim Schembri,Insidious: Chapter 3,"Straight from the jump-out-of-the-shadows-and-yell-boo school of fright flicks comes this neat, highly effective little haunted house number from Australian director Leigh Whannell."
7/24/2015,60,fresh,Jim Schembri,Mr. Holmes,"Toggling seamlessly between the older and elder Holmes, a perfectly cast Ian McKellen is the gleaming centrepiece here, with director Bill Condon being careful to make him the best piece of period detail in the film."
7/24/2015,75,fresh,Robert Horton,Tangerine,"What tips the scales in justifying the movie's screwball-comedy approach is the sheer human vitality of the people on screen, especially Rodriguez and Taylor."
7/24/2015,75,fresh,John Anderson,Tangerine,"Smart, antic comedy that's eager to offend."
7/24/2015,40,rotten,Jeffrey M. Anderson,The Vatican Tapes,"Director Mark Neveldine is known for his loony, kinetic cult movies, but this demon-possession tale, despite its shock ending, can't quite get past the limitations of a genre that peaked with The Exorcist (1973)."
7/24/2015,50,rotten,Simon Abrams,The Vatican Tapes,Whose idea of a fun time is this?
7/24/2015,60,fresh,Rich Cline,Eden,"Loose and impressionistic, this beautifully shot film traces the career of a DJ who pioneered garage music in France. It's not an easy film to engage with, since the characters and situations remain stubbornly undefined by the atmospheric filmmaking."
7/24/2015,60,fresh,Rob Vaux,He Named Me Malala,"It keeps most of its modest promises and if its shortcomings stand out, you can't say you didn't see them coming."
7/24/2015,40,rotten,Jim Schembri,No Escape,"More low-budget, found-footage horror shenanigans as a clutch of high schoolers trapped inside a haunted theatre go running around, screaming. There's a lot of shaky-cam and green night vision, but not much in the way of originality, style or real scares."
7/24/2015,50,rotten,Robert Horton,Do I Sound Gay?,There are enough amusing observations and anecdotes to make the film diverting. Thorpe's own adventure in speech therapy... looks suspiciously like something a documentary filmmaker would do to give his movie a through-line.
7/24/2015,75,fresh,John Anderson,Do I Sound Gay?,"Surprisingly entertaining, highly informative and honest."
7/25/2015,20,rotten,Yasmin Kleinbart,The Vatican Tapes,...there is nothing about The Vatican Tapes that I can recommend. It's a very forgettable film that doesn't try to be anything different.
7/26/2015,80,fresh,Jonathan Romney,Eden,"It's a beautiful, evocative essay on youth and experience, like Flaubert's Sentimental Education remixed at 130bpm."
7/27/2015,75,fresh,Roger Moore,Jimmy's Hall,A fresh view of the historic schisms within Catholic Ireland given a muted but lovely treatment by Ken Loach.
7/27/2015,40,rotten,Angie Errigo,Stonewall,"It starts running out of gas and gags well before the end, the appealing interplay between the stars crying out for a sharper script and higher calibre action."
7/27/2015,80,fresh,Cath Clarke,Minions,This woman has plenty of blunt wisdom to share.
7/28/2015,75,fresh,David Keyes,Entourage,"This isn't one of those run-of-the-mill sitcoms stretched to an unendurable length, but a very sharp and pointed espionage romp that allows its ensemble of actors to deliver the material with a fresh sense of gusto."
7/28/2015,100,fresh,Rob Gonsalves,Cartel Land,"Welles was a still-ridiculously young 34 when he played Harry, but he was probably born sounding 56..."
7/29/2015,40,rotten,Jon Lyus,Stonewall,"Chaos, and a missed opportunity."
7/29/2015,80,fresh,Ben Nicholson,Minions,"The final film by the legendary documentarian Albert Maysles, Iris is a warm and sincere portrait of a woman who is irresistibly great company."
7/30/2015,50,rotten,John Hartl,Samba,"Unfortunately, the movie plods; you can always see where it's going or trying to go. It also feels incomplete."
7/30/2015,60,fresh,Kimberley Jones,Jimmy's Hall,"If you ever thought Footloose might've been improved with an Irish brogue and a short pour of agitprop, then by all means look to this latest from Ken Loach, Britain's elder statesman of cinema and its evergreen champion of the working class."
7/30/2015,80,fresh,Richard von Busack,Mr. Holmes,"A touching and elegant film, with a deep, pellucid poignancy softened by Carter Burwell's soundtrack. There's nothing pandering about McKellen's foxy yet affecting performance."
7/30/2015,60,fresh,Suso Aira,Spy,"A misogynistic, homophobic, miserable paraphrasing of Luis Bunuel's The Exterminating Angel... in a good way. [Full review in Spanish]"
7/30/2015,40,rotten,Jorge Ivan Morales,Spy,Why would you put this in theaters and not release it as an HBO special? [Full review in Spanish]
7/30/2015,40,rotten,Tim Evans,Stonewall,Hot pursuit loses it.
7/30/2015,60,fresh,Angie Errigo,Stonewall,"It's genial, with appealing stars and fair giggles."
7/30/2015,20,rotten,Tim Robey,Stonewall,"Plenty of comedies miss more often than they hit, but fashioning one with literally zero laughs takes serious commitment."
7/30/2015,20,rotten,Geoffrey Macnab,Stonewall,"The best that can be said is that director Anne Fletcher keeps the tempo very brisk, leaving as little time as possible for us to work out why we are not laughing."
7/30/2015,40,rotten,Ed Potton,Stonewall,"The makers of Hot Pursuit would love to add Reese Witherspoon and Sofia Vergara to that list of great odd couples in road movies. They won't, because the two entirely lack what those other duos had in abundance -- chemistry."
7/30/2015,20,rotten,Peter Bradshaw,Stonewall,"The title would work better if the two hot women were the ones doing the pursuing, as opposed to being pursued - and indeed, if the film were funny in the first place."
7/30/2015,40,rotten,Stella Papamichael,Stonewall,Overworked yet underdeveloped; watching this movie is like watching a dog chasing its tail and just about as funny.
7/30/2015,60,fresh,Mike Scott,The Third Man,"It's a cinematic tightrope act, and it is to Slaboshpitsky's credit that he pulls it off."
7/30/2015,75,fresh,Ben Sachs,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,"Gainsbourg and Sy play off each other wonderfully, emphasizing how these characters relate to each other as people; their scenes together feel emotionally honest even though one can barely imagine them happening in real life."
7/30/2015,50,rotten,Mark Jenkins,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,"""Samba"" is loosely plotted and is at least 20 minutes too long. It seems ready to end half a dozen times before it finally does, with ironic payoffs for Samba and Alice that are too glib to be satisfying."
7/30/2015,50,rotten,Michael Phillips,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,"It's easy to enjoy what the cast does on screen; it's harder to buy the nutty mood swings and, as written, Gainsbourg's generic trainwreck of a character."
7/30/2015,75,fresh,Mick LaSalle,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,"Sy is terrific in this. As Samba, he just seems like a really good guy - honest, hardworking, ethical and also emotionally strong. He's someone you would want in your country."
7/30/2015,75,fresh,Dann Gire,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,[A] sincere and well-acted romance-tinged immigration drama.
7/30/2015,50,rotten,Matt Pais,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,A weird mix of a formulaic story of slow-blooming love and a sometimes-piercing view of being forced to live off the grid.
7/30/2015,80,fresh,Anna Smith,Minions,Late director Albert Maysles (Gimme Shelter) beautifully captures her personality and her passion for creativity.
7/30/2015,60,fresh,Tim Robey,Minions,The director's way with framing and composition hadn't deserted him even at this late stage - every shot is a box of delights.
7/30/2015,80,fresh,Kate Muir,Minions,"A glorious documentary fashionistas will want to study, frame by frame, while the rest of us are inspired by Apfel's zest for life and fondness for costume jewellery on an epic scale."
7/30/2015,60,fresh,Peter Bradshaw,Minions,"It's an affectionate, slight, minor work."
7/30/2015,75,fresh,Michael Smith,Everest,"The story may seem lightweight to anyone in search of blockbusters during the summer, but it's a welcome bit of personal storytelling in which the only thing at stake for this family is everything."
7/30/2015,60,fresh,Daniel Barnes,Everest,"Infinitely Polar Bear certainly gives off a palpable sense of warmth and sincerity, but I wish that Forbes wanted to give her audience something a little more substantial than a case of the warm fuzzies."
7/30/2015,100,fresh,Edward Johnson-Ott,Everest,Infinitely Polar Bear suffers from the same problems as many other movies dealing with mental illness... But a look back at writer-director Forbes' goals for her film shows that she accomplished what she set out to do.
7/30/2015,60,fresh,Mike Scott,Everest,"The tone of Forbes' at-times surprisingly funny script and the latest fine performance from Mark Ruffalo combine for a sweet, compassionate look at mental illness."
7/30/2015,100,fresh,Bill Goodykoontz,Do I Sound Gay?,"It's an interesting film, consistently entertaining, a mile wide and an inch deep."
7/31/2015,50,rotten,Robert Horton,Samba,[Williams] remains a presence of grace in a film that is otherwise not up to his very particular talents.
7/31/2015,100,fresh,Leigh Paatsch,Mr. Holmes,"The rueful, reflective tone of the story... places this affecting take on the Holmes myth well away from those fronted by the likes of Robert Downey Jr, (and on the smaller screen) Benedict Cumberbatch and Jonny Lee Miller."
7/31/2015,75,fresh,Scott Renshaw,The Stanford Prison Experiment,"A laser focus on the titular, infamous 1971 incident keeps this dark drama intriguing even when it gets too obvious in its nudges at 21st-century events."
7/31/2015,40,fresh,Matthew Lickona,The Stanford Prison Experiment,"The film works hard to keep up the suspense: how far will the guards go? How much can the prisoners take? At what point, if any, will Zimbardo and his team intervene? And is his experiment scientific? Objective? Humane? Worthwhile?"
7/31/2015,60,fresh,Steve Biodrowski,San Andreas,"Propelled by a continuing series of quakes spread out over the entire state, San Andreas is all forward momentum and non-stop action, but with enough narrative focus to avoid letting the calamity totally engulf the picture."
7/31/2015,60,fresh,Leigh Paatsch,Ant-Man,"Both an entertaining and eminently disposable superhero movie, Ant-Man rounds out Marvel Studios' much-vaunted 'Phase Two' of its masterplan to maintain world domination of mainstream cinema."
7/31/2015,40,rotten,Charlotte O'Sullivan,Stonewall,"It ostensibly shows two polar opposites transcending stereotypes to finding common ground but is so lazy, laboured and retrograde that I winced throughout. I'm still wincing now!"
7/31/2015,20,rotten,David Jenkins,Stonewall,Let's all just carry on with our lives now.
7/31/2015,50,rotten,Scott Renshaw,Memories of the Sword,"How awesome are LEGO bricks, right? I mean, aren't they the best? If you have even the slightest doubt as to their transcendent superduper-ness, this feature-length infomercial is determined to pound it out of you with a LEGO hammer."
7/31/2015,20,rotten,Greg Wakeman,Memories of the Sword,Even LEGO die-hards will struggle to engage with this snail-paced borderline infomercial.
7/31/2015,40,fresh,Matthew Lickona,The Third Man,"If there's one place where love has no place, it's here."
7/31/2015,75,fresh,John Wirt,The Third Man,"A bleak, daring drama from Ukraine."
7/31/2015,50,rotten,David Keyes,He Named Me Malala,"An idea is only as good as its execution, and after spending three sessions with these characters, one is left with the speculation that some ideas, perhaps, would have been better left as part of a rough draft on the printed page."
7/31/2015,80,fresh,Matthew Thrift,Minions,"A love letter to individualism, and the love that fuels it."
7/31/2015,100,rotten,Leigh Paatsch,No Escape,"Herky-jerky hand-held camerawork, annoying characters... and a serious absence of anything resembling a spooky jolt makes The Gallows' not-so-hot market rival Insidious: Chapter 3 suddenly look very good indeed."
7/31/2015,50,rotten,John Wirt,Everest,Surface-bobbing childhood memories may not deserve movie treatment
7/31/2015,60,fresh,S. Jhoanna Robledo,Do I Sound Gay?,"Very personal docu explores gay stereotypes, self discovery."
8/1/2015,80,fresh,Travis Hopson,The Stanford Prison Experiment,"A visceral experience that will be hard to match, this is one experiment that is an indisputable success."
8/2/2015,100,rotten,Jeff Beck,Insurgent,"Instead of helping the story to move along as the middle part of a trilogy should, Insurgent ends up being nothing more than another helping of the problems that held back its predecessor."
8/2/2015,60,fresh,Henry Fitzherbert,Entourage,"At two hours the film is too long and it never reaches the heights of hilarity promised by the premise but it is well performed, exuberant and, come the climax, even quite exciting."
8/2/2015,0,rotten,Scott Marks,Entourage,"Melissa McCarthy keeping pace in foot chases with actors who spend the better portion of their lives in a gym is about as funny as it gets, unless you count the antonymous editing of the action sequences."
8/2/2015,100,fresh,Mathew DeKinder,The Stanford Prison Experiment,"The movie 'The Stanford Prison Experiment' tensely and relentlessly shows how easily these affluent, intelligent college students devolved into victims and victimizers."
8/2/2015,20,rotten,Jonathan Romney,Stonewall,"Both leads offer a diminished shtick, Witherspoon flustered and prim, Vergara flogging her zany Latina firecat routine from Modern Family."
8/2/2015,40,rotten,Jason Best,Stonewall,"Witherspoon and Vergara do have chemistry together, but a lack of decent gags means this buddy comedy vehicle is running on empty."
8/2/2015,100,fresh,Derek Smith,Home,"Throughout [the film], Andersson melds the humorous and horrifying side effects of a dehumanizing political system and reveals the power of national pride to force a collective forgetting at the cost of the soul of its people."
8/2/2015,80,fresh,Jonathan Romney,Minions,"She emerges here as a down-to-earth, self-mocking, savvy philosopher, a one-off combination of Madame de Pompadour and a borscht-belt standup: it's not just Iris's glasses that recall George Burns, but her wit too."
8/3/2015,100,rotten,Luis Fernando Galvan,Spy,The film lacks any sense of self-awareness; no critical sensibility towards Hollywood and there's just the show and its show off actors leading to an embarrassing and immature self-parody. [Full review in Spanish]
8/3/2015,40,rotten,Oswaldo Betancourt Lozano,Spy,It feels like an extended season finale episode. [Full review in Spanish]
8/3/2015,40,rotten,Henry Fitzherbert,Stonewall,Cooper is a rather pitiful caricature of a hapless blonde redeemed only by the actress's innate likeability which not even the crass script can totally suppress.
8/3/2015,20,rotten,Alistair Harkness,Stonewall,"At a certain point, films that present themselves as flat-out comedies should generate some actual laughs."
8/3/2015,60,fresh,Alistair Harkness,Minions,Subtly reveals the interior life all too frequently ignored by the city's patronising socialites as they fawn over and try to co-opt the outsized personality Iris's individualism has generated.
8/3/2015,40,rotten,Tom Huddleston,Max,Not as flag-wavingly cheesy as it might have been - but that doesn't make it a good film.
8/3/2015,40,rotten,Katherine McLaughlin,Max,"An overly sentimental, ham-fisted family drama ..."
8/5/2015,50,rotten,David Nusair,Entourage,Paul Feig's depressing run of hopelessly mediocre comedies continues with Spy...
8/5/2015,75,fresh,Peter Canavese,The Stanford Prison Experiment,"Zimbardo insists he's 'trying to understand how an institution affects an individual's behavior.' Alvarez's own dark study, empowered by potent acting, allows the audience to contemplate the many variations on that psychological dynamic."
8/5/2015,100,fresh,Ken Hanke,Ant-Man,"Cheeky, good-natured, clever and even a little on the subversive side, Ant-Man is that rarest of comic-book movies -- one that manages to be personal and doesn't take itself too seriously."
8/5/2015,80,fresh,Alejandra Alarcon Cervantes,Eden,An honest portrait of the hardships that come from chasing one's dream. [Full review in Spanish]
8/5/2015,60,rotten,Ken Hanke,Memories of the Sword,"Probably fine if you're a fan of the toy, and is undoubtedly the bee's knees if you're a shareholder in the company. If not...well, that's another load of bricks altogether."
8/5/2015,80,fresh,Ken Hanke,Everest,"Only really works when all the parts fit together. I found it hard to judge until the film ended. Up till then, I waffled back and forth as to whether or not I even liked it."
8/5/2015,40,rotten,Mike McCahill,Max,"With every clunking homily to obedience in the script by Rambo III's Sheldon Lettich, Max starts to feel less like wholesome family entertainment and more like some ideological project."
8/6/2015,60,fresh,Kerry Lengel,Samba,"This is certainly a believable story, but it's one we've seen before, and neither screenwriter Douglas Soesbe nor director Dito Montiel has found a way to elevate it into something that challenges or inspires."
8/6/2015,50,rotten,Dann Gire,Gemma Bovery,"Fontaine, who started out with dark psychological dramas, might have considered making Gemma Bovery a comedy. Its obtuse narrative structure is close to one already."
8/6/2015,100,fresh,Philippa Hawker,The Farewell Party,"Israeli filmmakers Tal Granit&#8203; and Sharon Maymon&#8203; tackle matters of life and death with a bracing mixture of seriousness, sentiment and sharp black comedy."
8/6/2015,75,fresh,Calvin Wilson,Tangerine,"""Tangerine"" has generated interest partly because it was made using iPhones augmented by other devices. But technology can only take a film so far - it's the story that really matters."
8/6/2015,50,rotten,David Nusair,Terminator Genisys,...it might just be time to put this progressively ineffective franchise out to pasture.
8/6/2015,75,fresh,Brad Keefe,The Stanford Prison Experiment,"So focused on the experiment itself that we don't get much insight into who these students were before or after, but it's still gripping."
8/6/2015,100,rotten,Marjorie Baumgarten,The Stanford Prison Experiment,"What we witness onscreen is horrifying and deeply disturbing (as it should be), but a little more context might help us to not feel so marooned."
8/6/2015,75,fresh,Brad Keefe,Ant-Man,"Director Peyton Reed has a lot of fun with the concept, though epic battles on tiny scales can be a bit less breathtaking."
8/6/2015,100,fresh,Mark Feeney,Cartel Land,"Krasker's camera reveals a dank, matte, defeated city - so dully vivid as to be a character unto itself - except that this Vienna becomes something altogether different seen at night or underground."
8/6/2015,100,fresh,Cary Darling,The Third Man,"There is nothing else like The Tribe, at once a searing, singular vision of a particular time and place and a brutal metaphor for the wounded human condition."
8/6/2015,40,rotten,Josh Kupecki,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,"The filmmakers mix touching social realism, feel-good romantic comedy, and working-class farce into a patronizing ragout of flavors that never successfully blend together."
8/6/2015,80,fresh,Matt Glasby,Magic Mike XXL,"In-your-face intimate, a tragic rise and fall lit by paparazzi flashbulbs."
8/6/2015,40,rotten,Geoffrey Macnab,The Gallows,"There is a soulfulness to Pacino's performance, but this is a downbeat and dispiriting drama about broken families."
8/6/2015,60,fresh,Elliott Noble,The Gallows,"A slow-burning story of regret and redemption, this is film of moments; most fleeting, a few intriguing, one outstanding."
8/6/2015,60,fresh,Angie Errigo,The Gallows,Holly Hunter goes toe-to-toe nicely with the superbly understated Al Pacino loner obsessed with a long-lost love - one of his most rewarding outings in a very long time.
8/6/2015,80,fresh,Kevin Maher,The Gallows,There's a terrifying moment in Al Pacino's new movie.
8/6/2015,80,fresh,Henry Barnes,The Gallows,"Its depths hide a strange, satisfying meditation on regret, nostalgia and remorse."
8/6/2015,60,fresh,Jorge Ivan Morales,We Are Your Friends,"Not a total mess, but it's more of the same. [Full review in Spanish]"
8/6/2015,50,rotten,Brad Keefe,Everest,"It often finds a lighter touch to some dark subjects. At times this is charming, but just as often, it feels tone-deaf."
8/6/2015,40,rotten,Geoffrey Macnab,Max,"This drama is an intensely patriotic affair, which plays at times like a canine version of Clint Eastwood's American Sniper."
8/6/2015,60,fresh,Elliott Noble,Max,Attaboy.
8/6/2015,60,fresh,James White,Max,The truly effective emotional arc is handed to the furry member of the cast.
8/6/2015,40,rotten,Kevin Maher,Max,A bizarrely earnest kids movie.
8/7/2015,50,rotten,Mark Dujsik,Gemma Bovery,"The movie does get to its point eventually, although it arrives at the climax."
8/7/2015,75,fresh,Anita Katz,Jimmy's Hall,"Directed by Ken Loach, who has been making old-fashioned, unashamedly leftist, radiantly humanist cinema since the 1960s, the film is a foot-stompingly enjoyable biopic."
8/7/2015,100,rotten,Cesar Albarran Torres,Eden,A failed attempt by director Hansen-Love to create a portrait of a young DJ. [Full review in Spanish]
8/7/2015,60,fresh,Sandie Angulo Chen,Memories of the Sword,Diehard Lego fans will enjoy docu about the popular toys.
8/7/2015,80,fresh,Steve Biodrowski,A LEGO Brickumentary,"After two miserable sequels, the world had no reason to expect anything good from another Jurassic Park movie...yet, in spite of every ill omen, Jurassic World turns out to be the most enjoyable blockbuster in recent memory."
8/7/2015,40,rotten,Andrea Chase,Boulevard,"awash with dark moodiness as it tells a raggedy story that suffers from a failure of to find a narrative structure as strong or as compelling as the performance of his star, Charlize Theron"
8/7/2015,50,rotten,Scott Renshaw,Boulevard,"Without enough material to develop her character, Theron is left to over-play Libby's anger awkwardly."
8/7/2015,50,rotten,Mark Dujsik,Boulevard,The characters lose their personalities and become mouthpieces for spouting off exposition.
